6277.588123993307,1614.1646824547931,4.280997566208206,2.84344594589583
9989.809512817264,2044.3150346312968,17.413651772322375,4.2726986833630995
9702.28556804519,9093.040316067425,3.459050907062168,5.8847340646763255
5191.454975248395,576.2955030115446,2.857108417810591,5.759193019352553
8281.292761405539,6807.307868230439,16.102132005824345,2.751906660917405
8800.003562176287,5754.121222070302,11.069118158257005,1.4101005284696135
8518.89564298739,9408.81813473636,18.41257703991178,5.197776003680927
2034.1535779225653,5184.645088686441,5.56829095185843,5.347588821983389
2723.3240334355405,2684.200636965677,5.224874114948454,1.9625515176555521
1900.8596802868121,6927.588731842524,1.986889160986495,3.8939134992367133
3906.8787381757274,403.42766651684445,15.643886011133443,1.9939481759985376
1763.0231997189978,4078.9729463952845,15.212916685806151,2.706881314523698
4167.589557045784,7165.734607240256,17.558372537901118,5.187396089563974
9434.619852204429,9447.00847669945,2.8673148925261307,5.2343574434991
2579.1425091310743,986.5308942493087,6.259295522322769,3.480579148051972
5278.413632688334,73.97339794888241,18.209512632345678,4.5769146619065735
1876.0042824528214,2101.1143524081845,1.1497561946420123,5.567325942147161
2917.8465523289938,653.4784655989735,9.18402034753917,5.046008458824917
6152.897166876405,5392.097598235852,3.280846639534684,5.930657233918519
8654.638573503804,5642.360842076266,15.548087282467572,1.458008806482591
3650.1929342968233,1613.4443303618923,8.265468161071375,4.114177075450365
4561.070031829115,9322.736126547292,17.982962937965585,2.316195016243322
5838.748931739592,7329.3900204999445,20.107087615610613,5.897684977352309
7275.2791301414645,3079.370448061881,12.347967449225427,1.1022183165508412
74.47639785151901,2969.5848483555287,16.2755489841919,2.2533432195605965
9074.671898940722,2509.642463011595,11.42337073173352,2.3565739835957964
3944.2409974172524,7013.454470835928,18.855097196879008,1.3809707908039583
8943.083596979535,285.18399459520015,13.676755604247539,4.695560747718891
9943.830289039188,3264.301953711256,6.608667038287834,4.635758086970607
71.7482134357939,5550.675549623759,19.95142223674874,3.727296982617517
2412.247755422532,3349.850094833234,14.586366281564473,4.60952192407964
6989.1128930611885,908.2317439339145,2.5976564621766,3.627243343056839
5960.79483336563,6755.336135594351,1.730073355402916,5.656470213709055
6408.633597321715,4722.416169988503,2.6021612621074466,4.989289017668947
9680.496265551592,3993.887015462556,5.850833379269252,5.599908161016007
2785.4457738604297,6504.195815933823,5.274900549724096,5.110570737199008
7496.8678872654145,3423.3424782122324,4.2202891099301745,2.7854807980350174
